Brand,Product,Deal Price,Promotion Effectivity,Aisle,Grocery Store
"
                        metrogo!
                    ","Seasoned Chicken Drumsticks, Value Pack",$13.20 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        metrogo!
                    ",Breaded Chicken Drumsticks,$6.05 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
","Fondue Beef Cubes, Value Pack",$19.82 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
","Beef Brochette Cubes, Value Pack",$14.31 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
","Butterfly Pork Chops, Value Pack",$5.72 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
","Boneless Center-Cut Pork Chops, Value Pack",$7.04 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
",Boneless Trimmed Chicken Breast,$4.46 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        metrogo!
                    ","Chicken Cutlets, Value Pack",$3.66 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        Life Smart
                    ","Grass Fed New Zealand Extra Lean Ground Beef, Naturalia",$9.99 ea.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        Benny's Best
                    ",Pork Back Ribs,$16.99 ea.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
",Pork Ribeye Roast,$3.08 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
","Pork Side Ribs, Value Pack",$22.00 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        Schneiders
                    ",Frozen Breakfast Sausage Rounds,Check Website for Promotion Price,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        metrogo!
                    ",Garlic and Pepper Seasoned Chicken Drumsticks,$6.05 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        metrogo!
                    ",Seasoned Boneless Chicken Thighs,$7.32 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        metrogo!
                    ",Chicken Cordon Bleu,$6.36 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        metrogo!
                    ","Marinated Beef Pinwheels, Value Pack",$14.87 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
",Boneless Half Pork Loin,$13.18 g,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        metrogo!
                    ","Asparagus and Cheese Stuffed Chicken Breasts, Value ...",$20.92 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        metrogo!
                    ",Traditionally Smoked Boneless Pork Loin Roast,$5.28 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
                        metrogo!
                    ","Seasoned Boneless Trimmed Chicken Breasts, Value Pack",$19.82 avg.,"
Valid until Dec 6, 2023
",Meat & Poultry,Metro
"
",Organic Avocados,$2.99 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
",Organic Nantes carrots,$3.99 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        Life Smart
                    ","Frozen Shelled Edamame, Organic",$4.49 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        Life Smart
                    ","Frozen Whole Kernel Corn, Organic",$4.49 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        Life Smart
                    ","Frozen Peas, Organic",$4.49 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        Stonefire
                    ",Organic Thin Pizza Crust,$5.99 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        Life Smart
                    ","Frozen Shell-On Edamame, Organic",$4.49 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        Life Smart
                    ","Frozen Broccoli Florets, Organic",$4.49 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        DavidsTea
                    ",Organic Earl Grey Black Tea,$8.99 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        DavidsTea
                    ",Organic Cinnamon Chai Tea,$8.99 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        Krispy Kernels
                    ",Happy Hour Cocktail Mixed Nut,$3.99 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        McCafé
                    ","Organic Dark Roast Fine Ground Coffee, High Grown",$9.99 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        Life Smart
                    ","Amber Maple Syrup, Organic",$8.99 ea.,"
Valid until Dec 6, 2023
",Organic Groceries,Metro
"
                        Kraft
                    ",Smooth Peanut Butter,$5.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Tomato and Basil Pasta Sauce, Di Napoli",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        General Mills
                    ","Honey Nut Oats Cereal, Cheerios",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Hellmann's
                    ",Mayonnaise,$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Hellmann's
                    ",Mayonnaise,$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Irresistibles
                    ",Amber Maple Syrup,$8.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Diced Tomatoes,$1.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Terra Delyssa
                    ",Extra Virgin Olive Oil,$15.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Herbs and Spices Diced Tomatoes,$1.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Irresistibles
                    ",Dark Maple Syrup,$8.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Elbow Macaroni Pasta,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Cedar
                    ",Chick Peas,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Spaghettini,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",White Vinegar,$2.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Canola Oil,$4.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Cereal, Two Scoops Raisin Bran",$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Hellmann's
                    ",Reduced Fat Light Mayonnaise Type Dressing,$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Cream Style Corn,$2.29 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ",Light Smooth Peanut Butter,$5.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Cedar
                    ",Dark Red Kidney Beans,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Cereal, Frosted Flakes",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Sweet Basil Marinara Pasta Sauce, Di Campania",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        General Mills
                    ","Whole Grain Oats Cereal, Cheerios",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ",Crunchy Peanut Butter,$5.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Fire-Roasted Tomato and Garlic Pasta Sauce, Di Siena",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Crushed Tomatoes,$1.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Alfredo Pasta Sauce, Di Roma",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Four Cheese Pasta Sauce, Di Parma",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Ready-to-Use Fat-Free Chicken Broth,$1.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Old El Paso
                    ",Taco Seasoning Mix,2 /$3.00,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Irresistibles
                    ",Hearts of Palm,$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Onion Soup Mix,2 /$5.00,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Reduced Salt Soy Sauce,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        General Mills
                    ","Multi-Grain Cereal, Cheerios",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Original Cereal, Mini-Wheats",$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Irresistibles
                    ",Artichoke Hearts,$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Four Cheese Alfredo Pasta Sauce, Di Parma",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Old El Paso
                    ",Fajita Seasoning Mix,2 /$3.00,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Pizza Sauce,$0.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Roasted Garlic and Onion Pasta Sauce, Di Sorrento",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Roasted Portobello Mushroom Pasta Sauce, Di Toscana",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ","Smooth Peanut Butter, All Natural",$5.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Flakes Cereal, All-Bran",$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Soy Sauce,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Spaghetti,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Alfredo and Roasted Garlic Pasta Sauce, Di Sorrento",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Whole Kernel Corn,$2.29 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Old El Paso
                    ",Taco Seasoning Mix,2 /$3.00,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Spicy Red Pepper Pasta Sauce, Di Roma Arrabbiata",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Hellmann's
                    ",Reduced Fat Light Mayonnaise Type Dressing,$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Cereal, Froot Loops",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Vegetable Oil,$4.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Lasagna Pasta,$2.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Cedar
                    ",Black Turtle Beans,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Hellmann's
                    ",Olive Oil Mayonnaise,$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        General Mills
                    ","Cinnamon Flavoured Cereal, Cinnamon Toast Crunch",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Vodka Pasta Sauce, Di Milano",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Italian Sausage, Pepper and Onion Pasta Sauce, Di Ba...",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Old El Paso
                    ","Taco Seasoning Mix, Smart Fiesta",2 /$3.00,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Vermicelli Rice Noodles,$3.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Minute Rice
                    ",Ready-to-Serve Basmati Rice,2 /$5.00,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Mild Salsa,$2.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Original Cereal, All-Bran",$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Hellmann's
                    ",Mayonnaise with Olive Oil,$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Tomato and Pesto Pasta Sauce, Di Genoa",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Seasoned Petite Cut Stewed Tomatoes,$1.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Ready To Use Fat-Free Vegetable Broth,$1.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Almond Raisin Cereal, Müslix",$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Bolognese Pasta Sauce, Di Bologna",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ",Macaroni Pasta Salad Mix,$2.69 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Brown Sugar Flavoured Cereal, Mini-Wheats",$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Florentine Spinach and Cheese Pasta Sauce, Di Firenze",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Hellmann's
                    ",Reduced Fat Light Mayonnaise Type Dressing with Oliv...,$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ","Spread In Squeezable Bottle, Miracle Whip",$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ",Extra Creamy Peanut Butter,$5.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Irresistibles
                    ",Garlic and Butter Croutons,$2.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Clover Leaf
                    ",Wild Pacific Pink Salmon,$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Rosée Pasta Sauce, Di Lombardia",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Smucker's
                    ","Strawberry Jam, Pure",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Garlic and Olive Oil Petite Cut Stewed Tomatoes,$1.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Unico
                    ",Sliced Ripe Olives,$2.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ","Crunchy Peanut Butter, All Natural",$5.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Shirriff
                    ","Orange Lemon and Grapefruit Marmalade, Good Morning",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Red Wine and Herb Pasta Sauce, Di Piemonte",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Irresistibles
                    ",Multigrain Caesar Croutons,$2.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ",Cereal Fun Pac,$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Medium Pad Thai Rice Noodles,$3.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Classico
                    ","Sun-Dried Tomato Pasta Sauce, Di Capri",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        General Mills
                    ","Chocolate Cereal, Nesquik",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Red Berries Cereal, Special K",$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
